Trade #,Type,Signal,Date/Time,Price JPY,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
429,Exit Long,MACrossSE,2024-07-09 19:00,161.330,500,-0.003,0.00,27.53,0.00,0.03,0.01,0.02,0.00
429,Entry Long,MACrossLE,2024-07-09 18:58,161.331,500,-0.003,0.00,27.53,0.00,0.03,0.01,0.02,0.00
428,Exit Short,MACrossLE,2024-07-09 18:58,161.331,500,-0.02,0.00,27.53,0.00,0,0.00,0.05,0.01
428,Entry Short,MACrossSE,2024-07-09 18:56,161.326,500,-0.02,0.00,27.53,0.00,0,0.00,0.05,0.01
427,Exit Long,MACrossSE,2024-07-09 18:56,161.326,500,-0.003,0.00,27.55,0.00,0,0.00,0.003,0.00
427,Entry Long,MACrossLE,2024-07-09 18:56,161.327,500,-0.003,0.00,27.55,0.00,0,0.00,0.003,0.00
426,Exit Short,MACrossLE,2024-07-09 18:56,161.327,500,-0.003,0.00,27.55,0.00,0.003,0.00,0.01,0.00
426,Entry Short,MACrossSE,2024-07-09 18:54,161.326,500,-0.003,0.00,27.55,0.00,0.003,0.00,0.01,0.00
425,Exit Long,MACrossSE,2024-07-09 18:54,161.326,500,0.09,0.02,27.56,0.00,0.12,0.02,0,0.00
425,Entry Long,MACrossLE,2024-07-09 18:45,161.297,500,0.09,0.02,27.56,0.00,0.12,0.02,0,0.00
424,Exit Short,MACrossLE,2024-07-09 18:45,161.297,500,0.01,0.00,27.47,0.00,0.01,0.00,0,0.00
424,Entry Short,MACrossSE,2024-07-09 18:45,161.299,500,0.01,0.00,27.47,0.00,0.01,0.00,0,0.00
423,Exit Long,MACrossSE,2024-07-09 18:45,161.299,500,0.04,0.01,27.46,0.00,0.09,0.02,0,0.00
423,Entry Long,MACrossLE,2024-07-09 18:38,161.287,500,0.04,0.01,27.46,0.00,0.09,0.02,0,0.00
422,Exit Short,MACrossLE,2024-07-09 18:38,161.287,500,0.01,0.00,27.42,0.00,0.03,0.01,0.02,0.00
422,Entry Short,MACrossSE,2024-07-09 18:35,161.289,500,0.01,0.00,27.42,0.00,0.03,0.01,0.02,0.00
421,Exit Long,MACrossSE,2024-07-09 18:35,161.289,500,0.03,0.01,27.42,0.00,0.07,0.01,0,0.00
421,Entry Long,MACrossLE,2024-07-09 18:26,161.278,500,0.03,0.01,27.42,0.00,0.07,0.01,0,0.00
420,Exit Short,MACrossLE,2024-07-09 18:26,161.278,500,0.01,0.00,27.38,0.00,0.06,0.01,0.02,0.00
420,Entry Short,MACrossSE,2024-07-09 18:22,161.282,500,0.01,0.00,27.38,0.00,0.06,0.01,0.02,0.00
419,Exit Long,MACrossSE,2024-07-09 18:22,161.282,500,-0.01,0.00,27.37,0.00,0.03,0.01,0.08,0.02
419,Entry Long,MACrossLE,2024-07-09 18:16,161.286,500,-0.01,0.00,27.37,0.00,0.03,0.01,0.08,0.02
418,Exit Short,MACrossLE,2024-07-09 18:16,161.286,500,0,0.00,27.38,0.00,0.03,0.01,0.01,0.00
418,Entry Short,MACrossSE,2024-07-09 18:09,161.286,500,0,0.00,27.38,0.00,0.03,0.01,0.01,0.00
417,Exit Long,MACrossSE,2024-07-09 18:09,161.286,500,0.03,0.01,27.38,0.00,0.05,0.01,0,0.00
417,Entry Long,MACrossLE,2024-07-09 18:03,161.277,500,0.03,0.01,27.38,0.00,0.05,0.01,0,0.00
416,Exit Short,MACrossLE,2024-07-09 18:03,161.277,500,-0.01,0.00,27.35,0.00,0.02,0.00,0.05,0.01
416,Entry Short,MACrossSE,2024-07-09 18:01,161.273,500,-0.01,0.00,27.35,0.00,0.02,0.00,0.05,0.01
415,Exit Long,MACrossSE,2024-07-09 18:01,161.273,3,-0.00002,0.00,27.37,0.00,0.01,0.00,0.01,0.01
415,Entry Long,MACrossLE,2024-07-09 17:57,161.274,3,-0.00002,0.00,27.37,0.00,0.01,0.00,0.01,0.01
414,Exit Short,MACrossLE,2024-07-09 17:57,161.274,3,-0.003,0.00,27.37,0.00,0,0.00,0.01,0.00
414,Entry Short,MACrossSE,2024-07-09 17:52,161.273,3,-0.003,0.00,27.37,0.00,0,0.00,0.01,0.00
413,Exit Long,MACrossSE,2024-07-09 17:52,161.273,3,0,0.00,27.37,0.00,0.01,0.00,0.003,0.00
413,Entry Long,MACrossLE,2024-07-09 17:46,161.273,3,0,0.00,27.37,0.00,0.01,0.00,0.003,0.00
412,Exit Short,MACrossLE,2024-07-09 17:46,161.273,3,0,0.00,27.37,0.00,0.01,0.00,0.01,0.00
412,Entry Short,MACrossSE,2024-07-09 17:39,161.273,3,0,0.00,27.37,0.00,0.01,0.00,0.01,0.00
411,Exit Long,MACrossSE,2024-07-09 17:39,161.273,3,0.04,0.01,27.37,0.00,0.09,0.02,0,0.00
411,Entry Long,MACrossLE,2024-07-09 17:31,161.260,3,0.04,0.01,27.37,0.00,0.09,0.02,0,0.00
410,Exit Short,MACrossLE,2024-07-09 17:31,161.260,3,-0.01,0.00,27.33,0.00,0.01,0.00,0.05,0.01
410,Entry Short,MACrossSE,2024-07-09 17:29,161.256,3,-0.01,0.00,27.33,0.00,0.01,0.00,0.05,0.01
409,Exit Long,MACrossSE,2024-07-09 17:29,161.256,3,-0.003,0.00,27.34,0.00,0.01,0.00,0.01,0.00
409,Entry Long,MACrossLE,2024-07-09 17:21,161.257,3,-0.003,0.00,27.34,0.00,0.01,0.00,0.01,0.00
408,Exit Short,MACrossLE,2024-07-09 17:21,161.257,3,0.12,0.02,27.35,0.00,0.15,0.03,0,0.00
408,Entry Short,MACrossSE,2024-07-09 17:00,161.296,3,0.12,0.02,27.35,0.00,0.15,0.03,0,0.00
407,Exit Long,MACrossSE,2024-07-09 17:00,161.296,3,0.01,0.00,27.23,0.00,0.08,0.02,0.04,0.01
407,Entry Long,MACrossLE,2024-07-09 16:56,161.293,3,0.01,0.00,27.23,0.00,0.08,0.02,0.04,0.01
406,Exit Short,MACrossLE,2024-07-09 16:56,161.293,3,0.01,0.00,27.22,0.00,0.04,0.01,0.04,0.01
406,Entry Short,MACrossSE,2024-07-09 16:45,161.298,3,0.01,0.00,27.22,0.00,0.04,0.01,0.04,0.01
405,Exit Long,MACrossSE,2024-07-09 16:45,161.298,3,0,0.00,27.20,0.00,0.02,0.00,0.003,0.00
405,Entry Long,MACrossLE,2024-07-09 16:41,161.298,3,0,0.00,27.20,0.00,0.02,0.00,0.003,0.00
404,Exit Short,MACrossLE,2024-07-09 16:41,161.298,3,-0.01,0.00,27.20,0.00,0.02,0.00,0.03,0.01
404,Entry Short,MACrossSE,2024-07-09 16:39,161.294,3,-0.01,0.00,27.20,0.00,0.02,0.00,0.03,0.01
403,Exit Long,MACrossSE,2024-07-09 16:39,161.294,3,0.01,0.00,27.22,0.00,0.03,0.01,0.003,0.00
403,Entry Long,MACrossLE,2024-07-09 16:31,161.289,3,0.01,0.00,27.22,0.00,0.03,0.01,0.003,0.00
402,Exit Short,MACrossLE,2024-07-09 16:31,161.289,3,0.003,0.00,27.20,0.00,0.003,0.00,0,0.00
402,Entry Short,MACrossSE,2024-07-09 16:31,161.290,3,0.003,0.00,27.20,0.00,0.003,0.00,0,0.00
401,Exit Long,MACrossSE,2024-07-09 16:31,161.290,3,0.04,0.01,27.20,0.00,0.06,0.01,0,0.00
401,Entry Long,MACrossLE,2024-07-09 16:22,161.278,3,0.04,0.01,27.20,0.00,0.06,0.01,0,0.00
400,Exit Short,MACrossLE,2024-07-09 16:22,161.278,3,-0.01,0.00,27.16,0.00,0.02,0.00,0.04,0.01
400,Entry Short,MACrossSE,2024-07-09 16:19,161.276,3,-0.01,0.00,27.16,0.00,0.02,0.00,0.04,0.01
399,Exit Long,MACrossSE,2024-07-09 16:19,161.276,3,0.01,0.00,27.17,0.00,0.02,0.00,0.003,0.00
399,Entry Long,MACrossLE,2024-07-09 16:14,161.273,3,0.01,0.00,27.17,0.00,0.02,0.00,0.003,0.00
398,Exit Short,MACrossLE,2024-07-09 16:14,161.273,3,0.04,0.01,27.16,0.00,0.05,0.01,0,0.00
398,Entry Short,MACrossSE,2024-07-09 16:06,161.286,3,0.04,0.01,27.16,0.00,0.05,0.01,0,0.00
397,Exit Long,MACrossSE,2024-07-09 16:06,161.286,3,0.04,0.01,27.12,0.00,0.06,0.01,0.003,0.00
397,Entry Long,MACrossLE,2024-07-09 15:55,161.274,3,0.04,0.01,27.12,0.00,0.06,0.01,0.003,0.00
396,Exit Short,MACrossLE,2024-07-09 15:55,161.274,3,0.01,0.00,27.08,0.00,0.03,0.01,0,0.00
396,Entry Short,MACrossSE,2024-07-09 15:48,161.278,3,0.01,0.00,27.08,0.00,0.03,0.01,0,0.00
395,Exit Long,MACrossSE,2024-07-09 15:48,161.278,3,0.01,0.00,27.07,0.00,0.04,0.01,0.01,0.00
395,Entry Long,MACrossLE,2024-07-09 15:45,161.276,3,0.01,0.00,27.07,0.00,0.04,0.01,0.01,0.00
394,Exit Short,MACrossLE,2024-07-09 15:45,161.276,3,-0.01,0.00,27.07,0.00,0.02,0.00,0.05,0.01
394,Entry Short,MACrossSE,2024-07-09 15:40,161.274,3,-0.01,0.00,27.07,0.00,0.02,0.00,0.05,0.01
393,Exit Long,MACrossSE,2024-07-09 15:40,161.274,3,0.01,0.00,27.07,0.00,0.04,0.01,0.01,0.00
393,Entry Long,MACrossLE,2024-07-09 15:35,161.272,3,0.01,0.00,27.07,0.00,0.04,0.01,0.01,0.00
392,Exit Short,MACrossLE,2024-07-09 15:35,161.272,3,0.04,0.01,27.07,0.00,0.08,0.02,0.01,0.00
392,Entry Short,MACrossSE,2024-07-09 15:25,161.286,3,0.04,0.01,27.07,0.00,0.08,0.02,0.01,0.00
391,Exit Long,MACrossSE,2024-07-09 15:25,161.286,3,0.01,0.00,27.02,0.00,0.01,0.00,0,0.00
391,Entry Long,MACrossLE,2024-07-09 15:25,161.284,3,0.01,0.00,27.02,0.00,0.01,0.00,0,0.00
390,Exit Short,MACrossLE,2024-07-09 15:25,161.284,3,-0.01,0.00,27.02,0.00,0.04,0.01,0.02,0.00
390,Entry Short,MACrossSE,2024-07-09 15:23,161.282,3,-0.01,0.00,27.02,0.00,0.04,0.01,0.02,0.00
389,Exit Long,MACrossSE,2024-07-09 15:23,161.282,3,0.03,0.01,27.02,0.00,0.08,0.02,0.01,0.00
389,Entry Long,MACrossLE,2024-07-09 15:17,161.272,3,0.03,0.01,27.02,0.00,0.08,0.02,0.01,0.00
388,Exit Short,MACrossLE,2024-07-09 15:17,161.272,3,0.05,0.01,26.99,0.00,0.10,0.02,0,0.00
388,Entry Short,MACrossSE,2024-07-09 15:11,161.287,3,0.05,0.01,26.99,0.00,0.10,0.02,0,0.00
387,Exit Long,MACrossSE,2024-07-09 15:11,161.287,3,0.003,0.00,26.95,0.00,0.03,0.01,0.02,0.00
387,Entry Long,MACrossLE,2024-07-09 15:08,161.286,3,0.003,0.00,26.95,0.00,0.03,0.01,0.02,0.00
386,Exit Short,MACrossLE,2024-07-09 15:08,161.286,3,0.08,0.02,26.95,0.00,0.10,0.02,0.01,0.00
386,Entry Short,MACrossSE,2024-07-09 14:58,161.311,3,0.08,0.02,26.95,0.00,0.10,0.02,0.01,0.00
385,Exit Long,MACrossSE,2024-07-09 14:58,161.311,3,0.003,0.00,26.87,0.00,0.003,0.00,0,0.00
385,Entry Long,MACrossLE,2024-07-09 14:58,161.310,3,0.003,0.00,26.87,0.00,0.003,0.00,0,0.00
384,Exit Short,MACrossLE,2024-07-09 14:58,161.310,3,0.01,0.00,26.87,0.00,0.04,0.01,0.003,0.00
384,Entry Short,MACrossSE,2024-07-09 14:55,161.314,3,0.01,0.00,26.87,0.00,0.04,0.01,0.003,0.00
383,Exit Long,MACrossSE,2024-07-09 14:55,161.314,3,0.003,0.00,26.86,0.00,0.04,0.01,0.04,0.01
383,Entry Long,MACrossLE,2024-07-09 14:52,161.313,3,0.003,0.00,26.86,0.00,0.04,0.01,0.04,0.01
382,Exit Short,MACrossLE,2024-07-09 14:52,161.313,3,0.03,0.01,26.85,0.00,0.05,0.01,0.003,0.00
382,Entry Short,MACrossSE,2024-07-09 14:46,161.324,3,0.03,0.01,26.85,0.00,0.05,0.01,0.003,0.00
381,Exit Long,MACrossSE,2024-07-09 14:46,161.324,3,0.04,0.01,26.82,0.00,0.08,0.02,0,0.00
381,Entry Long,MACrossLE,2024-07-09 14:39,161.311,3,0.04,0.01,26.82,0.00,0.08,0.02,0,0.00
380,Exit Short,MACrossLE,2024-07-09 14:39,161.311,3,0.003,0.00,26.78,0.00,0.003,0.00,0,0.00
380,Entry Short,MACrossSE,2024-07-09 14:39,161.312,3,0.003,0.00,26.78,0.00,0.003,0.00,0,0.00
379,Exit Long,MACrossSE,2024-07-09 14:39,161.312,3,0.09,0.02,26.78,0.00,0.12,0.02,0,0.00
379,Entry Long,MACrossLE,2024-07-09 14:23,161.281,3,0.09,0.02,26.78,0.00,0.12,0.02,0,0.00
378,Exit Short,MACrossLE,2024-07-09 14:23,161.281,3,0.01,0.00,26.69,0.00,0.06,0.01,0.02,0.00
378,Entry Short,MACrossSE,2024-07-09 14:19,161.285,3,0.01,0.00,26.69,0.00,0.06,0.01,0.02,0.00
377,Exit Long,MACrossSE,2024-07-09 14:19,161.285,3,-0.003,0.00,26.67,0.00,0.01,0.00,0.04,0.01
377,Entry Long,MACrossLE,2024-07-09 14:16,161.286,3,-0.003,0.00,26.67,0.00,0.01,0.00,0.04,0.01
376,Exit Short,MACrossLE,2024-07-09 14:16,161.286,3,0.08,0.02,26.68,0.00,0.11,0.02,0.01,0.00
376,Entry Short,MACrossSE,2024-07-09 14:04,161.313,3,0.08,0.02,26.68,0.00,0.11,0.02,0.01,0.00
375,Exit Long,MACrossSE,2024-07-09 14:04,161.313,3,0.03,0.01,26.60,0.00,0.08,0.02,0.01,0.00
375,Entry Long,MACrossLE,2024-07-09 13:55,161.302,3,0.03,0.01,26.60,0.00,0.08,0.02,0.01,0.00
374,Exit Short,MACrossLE,2024-07-09 13:55,161.302,3,0.06,0.01,26.56,0.00,0.10,0.02,0,0.00
374,Entry Short,MACrossSE,2024-07-09 13:48,161.321,3,0.06,0.01,26.56,0.00,0.10,0.02,0,0.00
373,Exit Long,MACrossSE,2024-07-09 13:48,161.321,3,-0.003,0.00,26.51,0.00,0.02,0.00,0.07,0.01
373,Entry Long,MACrossLE,2024-07-09 13:44,161.322,3,-0.003,0.00,26.51,0.00,0.02,0.00,0.07,0.01
372,Exit Short,MACrossLE,2024-07-09 13:44,161.322,3,0.01,0.00,26.51,0.00,0.04,0.01,0.02,0.00
372,Entry Short,MACrossSE,2024-07-09 13:37,161.326,3,0.01,0.00,26.51,0.00,0.04,0.01,0.02,0.00
371,Exit Long,MACrossSE,2024-07-09 13:37,161.326,3,0.03,0.01,26.50,0.00,0.08,0.02,0.003,0.00
371,Entry Long,MACrossLE,2024-07-09 13:32,161.315,3,0.03,0.01,26.50,0.00,0.08,0.02,0.003,0.00
370,Exit Short,MACrossLE,2024-07-09 13:32,161.315,3,0.01,0.00,26.46,0.00,0.01,0.00,0,0.00
370,Entry Short,MACrossSE,2024-07-09 13:32,161.318,3,0.01,0.00,26.46,0.00,0.01,0.00,0,0.00
369,Exit Long,MACrossSE,2024-07-09 13:32,161.318,3,0.16,0.03,26.45,0.00,0.19,0.04,0,0.00
369,Entry Long,MACrossLE,2024-07-09 13:14,161.266,3,0.16,0.03,26.45,0.00,0.19,0.04,0,0.00
368,Exit Short,MACrossLE,2024-07-09 13:14,161.266,3,0.25,0.05,26.30,0.01,0.35,0.07,0.01,0.00
368,Entry Short,MACrossSE,2024-07-09 12:56,161.348,3,0.25,0.05,26.30,0.01,0.35,0.07,0.01,0.00
367,Exit Long,MACrossSE,2024-07-09 12:56,161.348,3,0.05,0.01,26.05,0.00,0.08,0.02,0,0.00
367,Entry Long,MACrossLE,2024-07-09 12:45,161.333,3,0.05,0.01,26.05,0.00,0.08,0.02,0,0.00
366,Exit Short,MACrossLE,2024-07-09 12:45,161.333,3,0.10,0.02,26.01,0.00,0.17,0.04,0,0.00
366,Entry Short,MACrossSE,2024-07-09 12:36,161.368,3,0.10,0.02,26.01,0.00,0.17,0.04,0,0.00
365,Exit Long,MACrossSE,2024-07-09 12:36,161.368,3,0.08,0.02,25.90,0.00,0.14,0.03,0,0.00
365,Entry Long,MACrossLE,2024-07-09 12:27,161.341,3,0.08,0.02,25.90,0.00,0.14,0.03,0,0.00
364,Exit Short,MACrossLE,2024-07-09 12:27,161.341,3,0.05,0.01,25.82,0.00,0.11,0.02,0.02,0.00
364,Entry Short,MACrossSE,2024-07-09 12:21,161.358,3,0.05,0.01,25.82,0.00,0.11,0.02,0.02,0.00
363,Exit Long,MACrossSE,2024-07-09 12:21,161.358,3,0.01,0.00,25.77,0.00,0.05,0.01,0.01,0.00
363,Entry Long,MACrossLE,2024-07-09 12:17,161.355,3,0.01,0.00,25.77,0.00,0.05,0.01,0.01,0.00
362,Exit Short,MACrossLE,2024-07-09 12:17,161.355,3,0.01,0.00,25.76,0.00,0.06,0.01,0.02,0.00
362,Entry Short,MACrossSE,2024-07-09 12:13,161.358,3,0.01,0.00,25.76,0.00,0.06,0.01,0.02,0.00
361,Exit Long,MACrossSE,2024-07-09 12:13,161.358,3,-0.01,0.00,25.75,0.00,0.04,0.01,0.05,0.01
361,Entry Long,MACrossLE,2024-07-09 12:11,161.360,3,-0.01,0.00,25.75,0.00,0.04,0.01,0.05,0.01
360,Exit Short,MACrossLE,2024-07-09 12:11,161.360,3,0.04,0.01,25.76,0.00,0.09,0.02,0.003,0.00
360,Entry Short,MACrossSE,2024-07-09 12:08,161.375,3,0.04,0.01,25.76,0.00,0.09,0.02,0.003,0.00
359,Exit Long,MACrossSE,2024-07-09 12:08,161.375,3,0.01,0.00,25.71,0.00,0.01,0.00,0,0.00
359,Entry Long,MACrossLE,2024-07-09 12:08,161.370,3,0.01,0.00,25.71,0.00,0.01,0.00,0,0.00
358,Exit Short,MACrossLE,2024-07-09 12:08,161.370,3,0.22,0.05,25.70,0.00,0.30,0.06,0,0.00
358,Entry Short,MACrossSE,2024-07-09 11:57,161.443,3,0.22,0.05,25.70,0.00,0.30,0.06,0,0.00
357,Exit Long,MACrossSE,2024-07-09 11:57,161.443,3,0.01,0.00,25.48,0.00,0.06,0.01,0.03,0.01
357,Entry Long,MACrossLE,2024-07-09 11:50,161.440,3,0.01,0.00,25.48,0.00,0.06,0.01,0.03,0.01
356,Exit Short,MACrossLE,2024-07-09 11:50,161.440,3,0.02,0.00,25.47,0.00,0.07,0.01,0.003,0.00
356,Entry Short,MACrossSE,2024-07-09 11:44,161.448,3,0.02,0.00,25.47,0.00,0.07,0.01,0.003,0.00
355,Exit Long,MACrossSE,2024-07-09 11:44,161.448,3,-0.01,0.00,25.45,0.00,0.03,0.01,0.05,0.01
355,Entry Long,MACrossLE,2024-07-09 11:42,161.450,3,-0.01,0.00,25.45,0.00,0.03,0.01,0.05,0.01
354,Exit Short,MACrossLE,2024-07-09 11:42,161.450,3,0.01,0.00,25.45,0.00,0.11,0.02,0.02,0.00
354,Entry Short,MACrossSE,2024-07-09 11:38,161.453,3,0.01,0.00,25.45,0.00,0.11,0.02,0.02,0.00
353,Exit Long,MACrossSE,2024-07-09 11:38,161.453,3,-0.02,0.00,25.44,0.00,0.09,0.02,0.11,0.02
353,Entry Long,MACrossLE,2024-07-09 11:35,161.460,3,-0.02,0.00,25.44,0.00,0.09,0.02,0.11,0.02
352,Exit Short,MACrossLE,2024-07-09 11:35,161.460,3,0.003,0.00,25.46,0.00,0.05,0.01,0.04,0.01
352,Entry Short,MACrossSE,2024-07-09 11:32,161.461,3,0.003,0.00,25.46,0.00,0.05,0.01,0.04,0.01
351,Exit Long,MACrossSE,2024-07-09 11:32,161.461,3,-0.003,0.00,25.46,0.00,0.06,0.01,0.03,0.01
351,Entry Long,MACrossLE,2024-07-09 11:30,161.462,3,-0.003,0.00,25.46,0.00,0.06,0.01,0.03,0.01
350,Exit Short,MACrossLE,2024-07-09 11:30,161.462,3,0.04,0.01,25.46,0.00,0.11,0.02,0.02,0.00
350,Entry Short,MACrossSE,2024-07-09 11:23,161.476,3,0.04,0.01,25.46,0.00,0.11,0.02,0.02,0.00
349,Exit Long,MACrossSE,2024-07-09 11:23,161.476,3,0.05,0.01,25.42,0.00,0.11,0.02,0.01,0.00
349,Entry Long,MACrossLE,2024-07-09 11:21,161.459,3,0.05,0.01,25.42,0.00,0.11,0.02,0.01,0.00
348,Exit Short,MACrossLE,2024-07-09 11:21,161.459,3,0.04,0.01,25.37,0.00,0.04,0.01,0,0.00
348,Entry Short,MACrossSE,2024-07-09 11:21,161.471,3,0.04,0.01,25.37,0.00,0.04,0.01,0,0.00
347,Exit Long,MACrossSE,2024-07-09 11:21,161.471,3,0.35,0.07,25.34,0.01,0.49,0.10,0,0.00
347,Entry Long,MACrossLE,2024-07-09 11:07,161.353,3,0.35,0.07,25.34,0.01,0.49,0.10,0,0.00
346,Exit Short,MACrossLE,2024-07-09 11:07,161.353,3,0.03,0.01,24.98,0.00,0.16,0.03,0.08,0.02
346,Entry Short,MACrossSE,2024-07-09 11:03,161.362,3,0.03,0.01,24.98,0.00,0.16,0.03,0.08,0.02
345,Exit Long,MACrossSE,2024-07-09 11:03,161.362,3,0.01,0.00,24.95,0.00,0.17,0.04,0.09,0.02
345,Entry Long,MACrossLE,2024-07-09 11:00,161.359,3,0.01,0.00,24.95,0.00,0.17,0.04,0.09,0.02
344,Exit Short,MACrossLE,2024-07-09 11:00,161.359,3,-0.01,0.00,24.95,0.00,0,0.00,0.01,0.00
344,Entry Short,MACrossSE,2024-07-09 11:00,161.354,3,-0.01,0.00,24.95,0.00,0,0.00,0.01,0.00
343,Exit Long,MACrossSE,2024-07-09 11:00,161.354,3,0.45,0.09,24.96,0.01,0.55,0.11,0.04,0.01
343,Entry Long,MACrossLE,2024-07-09 10:36,161.203,3,0.45,0.09,24.96,0.01,0.55,0.11,0.04,0.01
342,Exit Short,MACrossLE,2024-07-09 10:36,161.203,3,0.08,0.02,24.51,0.00,0.25,0.05,0.01,0.00
342,Entry Short,MACrossSE,2024-07-09 10:29,161.231,3,0.08,0.02,24.51,0.00,0.25,0.05,0.01,0.00
341,Exit Long,MACrossSE,2024-07-09 10:29,161.231,3,0.23,0.05,24.42,0.00,0.39,0.08,0,0.00
341,Entry Long,MACrossLE,2024-07-09 10:18,161.153,3,0.23,0.05,24.42,0.00,0.39,0.08,0,0.00
340,Exit Short,MACrossLE,2024-07-09 10:18,161.153,3,0.08,0.02,24.19,0.00,0.28,0.06,0.07,0.01
340,Entry Short,MACrossSE,2024-07-09 10:12,161.181,3,0.08,0.02,24.19,0.00,0.28,0.06,0.07,0.01
339,Exit Long,MACrossSE,2024-07-09 10:12,161.181,3,0.02,0.00,24.11,0.00,0.02,0.00,0,0.00
339,Entry Long,MACrossLE,2024-07-09 10:12,161.174,3,0.02,0.00,24.11,0.00,0.02,0.00,0,0.00
338,Exit Short,MACrossLE,2024-07-09 10:12,161.174,3,-0.01,0.00,24.08,0.00,0.17,0.04,0.10,0.02
338,Entry Short,MACrossSE,2024-07-09 10:09,161.172,3,-0.01,0.00,24.08,0.00,0.17,0.04,0.10,0.02
337,Exit Long,MACrossSE,2024-07-09 10:09,161.172,3,0.52,0.11,24.09,0.01,0.93,0.19,0,0.00
337,Entry Long,MACrossLE,2024-07-09 10:01,160.998,3,0.52,0.11,24.09,0.01,0.93,0.19,0,0.00
336,Exit Short,MACrossLE,2024-07-09 10:01,160.998,3,0.01,0.00,23.57,0.00,0.01,0.00,0,0.00
336,Entry Short,MACrossSE,2024-07-09 10:01,161.001,3,0.01,0.00,23.57,0.00,0.01,0.00,0,0.00
335,Exit Long,MACrossSE,2024-07-09 10:01,161.001,3,-0.01,0.00,23.56,0.00,0.06,0.01,0.35,0.07
335,Entry Long,MACrossLE,2024-07-09 09:58,161.004,3,-0.01,0.00,23.56,0.00,0.06,0.01,0.35,0.07
334,Exit Short,MACrossLE,2024-07-09 09:58,161.004,3,0.02,0.00,23.57,0.00,0.11,0.02,0.04,0.01
334,Entry Short,MACrossSE,2024-07-09 09:52,161.009,3,0.02,0.00,23.57,0.00,0.11,0.02,0.04,0.01
333,Exit Long,MACrossSE,2024-07-09 09:52,161.009,3,-0.01,0.00,23.55,0.00,0.05,0.01,0.04,0.01
333,Entry Long,MACrossLE,2024-07-09 09:49,161.013,3,-0.01,0.00,23.55,0.00,0.05,0.01,0.04,0.01
332,Exit Short,MACrossLE,2024-07-09 09:49,161.013,3,0.31,0.06,23.57,0.01,0.38,0.08,0,0.00
332,Entry Short,MACrossSE,2024-07-09 09:33,161.115,3,0.31,0.06,23.57,0.01,0.38,0.08,0,0.00
331,Exit Long,MACrossSE,2024-07-09 09:33,161.115,3,0.01,0.00,23.26,0.00,0.10,0.02,0.10,0.02
331,Entry Long,MACrossLE,2024-07-09 09:27,161.112,3,0.01,0.00,23.26,0.00,0.10,0.02,0.10,0.02
330,Exit Short,MACrossLE,2024-07-09 09:27,161.112,3,0.02,0.00,23.25,0.00,0.06,0.01,0.01,0.00
330,Entry Short,MACrossSE,2024-07-09 09:21,161.120,3,0.02,0.00,23.25,0.00,0.06,0.01,0.01,0.00
329,Exit Long,MACrossSE,2024-07-09 09:21,161.120,3,0.09,0.02,23.23,0.00,0.17,0.03,0.01,0.00
329,Entry Long,MACrossLE,2024-07-09 09:10,161.091,3,0.09,0.02,23.23,0.00,0.17,0.03,0.01,0.00
328,Exit Short,MACrossLE,2024-07-09 09:10,161.091,3,0.14,0.03,23.14,0.00,0.24,0.05,0.003,0.00
328,Entry Short,MACrossSE,2024-07-09 09:00,161.138,3,0.14,0.03,23.14,0.00,0.24,0.05,0.003,0.00
327,Exit Long,MACrossSE,2024-07-09 09:00,161.138,3,0.03,0.01,23.00,0.00,0.07,0.02,0.02,0.00
327,Entry Long,MACrossLE,2024-07-09 08:53,161.128,3,0.03,0.01,23.00,0.00,0.07,0.02,0.02,0.00
326,Exit Short,MACrossLE,2024-07-09 08:53,161.128,3,0.04,0.01,22.97,0.00,0.11,0.02,0.01,0.00
326,Entry Short,MACrossSE,2024-07-09 08:48,161.141,3,0.04,0.01,22.97,0.00,0.11,0.02,0.01,0.00
325,Exit Long,MACrossSE,2024-07-09 08:48,161.141,3,0.23,0.05,22.93,0.00,0.29,0.06,0,0.00
325,Entry Long,MACrossLE,2024-07-09 08:37,161.064,3,0.23,0.05,22.93,0.00,0.29,0.06,0,0.00
324,Exit Short,MACrossLE,2024-07-09 08:37,161.064,3,0.09,0.02,22.70,0.00,0.19,0.04,0,0.00
324,Entry Short,MACrossSE,2024-07-09 08:30,161.095,3,0.09,0.02,22.70,0.00,0.19,0.04,0,0.00
323,Exit Long,MACrossSE,2024-07-09 08:30,161.095,3,0.04,0.01,22.61,0.00,0.07,0.01,0,0.00
323,Entry Long,MACrossLE,2024-07-09 08:22,161.080,3,0.04,0.01,22.61,0.00,0.07,0.01,0,0.00
322,Exit Short,MACrossLE,2024-07-09 08:22,161.080,3,0.16,0.03,22.56,0.00,0.19,0.04,0,0.00
322,Entry Short,MACrossSE,2024-07-09 08:06,161.132,3,0.16,0.03,22.56,0.00,0.19,0.04,0,0.00
321,Exit Long,MACrossSE,2024-07-09 08:06,161.132,3,0.07,0.01,22.40,0.00,0.14,0.03,0,0.00
321,Entry Long,MACrossLE,2024-07-09 07:59,161.110,3,0.07,0.01,22.40,0.00,0.14,0.03,0,0.00
320,Exit Short,MACrossLE,2024-07-09 07:59,161.110,3,0.13,0.03,22.34,0.00,0.18,0.04,0.003,0.00
